,0,normal_question,correct_letter,original,permutation
56,,"TEXT: Because the trajectory of wealth is pointing away from highly indebted, wealth-grabbing, freedom-stealing nations in the west.
QUESTION: How is ""distribution"" being metaphorically described? Choose the best option from the following:
 A) colorful
 B) straight
 C) concretation
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'concretation': 'A', 'colorful': 'B', 'straight': 'C'}","{'A': 'colorful', 'B': 'straight', 'C': 'concretation'}"
57,,"TEXT: How do you know if you are on the brink of change and you just need the right bit of information to tip you over the edge into a wealth avalanche?
QUESTION: How is ""increase"" being metaphorically described? Choose the best option from the following:
 A) rapid increase
 B) controlled
 C) contracting
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'rapid increase': 'A', 'controlled': 'B', 'contracting': 'C'}","{'A': 'rapid increase', 'B': 'controlled', 'C': 'contracting'}"
58,,"TEXT: I’ll make this bet – if they do win the Prez prize, you can be sure that the fastest growing industry will not be that in the private sector – it WILL be the non-profits, the social services organizations, that will be feasting off the fat of taxes (e.g., those that are really in it for the business rather than the charitable purposes).
QUESTION: How is ""excess"" being metaphorically described? Choose the best option from the following:
 A) fit
 B) abundence
 C) narrow
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'abundence': 'A', 'narrow': 'B', 'fit': 'C'}","{'A': 'fit', 'B': 'abundence', 'C': 'narrow'}"
59,,"TEXT: Government taxation is a parasite on the economic life of any country.
QUESTION: How is ""detriment"" being metaphorically described? Choose the best option from the following:
 A) nurturing
 B) harmful
 C) profitable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'harmful': 'A', 'profitable': 'B', 'nurturing': 'C'}","{'A': 'nurturing', 'B': 'harmful', 'C': 'profitable'}"
60,,"TEXT: My idea of pursuing happiness does not include the leech of taxation and the loss of freedoms by regulation without representation.
QUESTION: How is ""detriment"" being metaphorically described? Choose the best option from the following:
 A) No option d
 B) No option c
 C) harmful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'harmful': 'A', 'No option c': 'B', 'No option d': 'C'}","{'A': 'No option d', 'B': 'No option c', 'C': 'harmful'}"
61,,"TEXT: Oil wealth pirate and Alaska governor, Sean Parnell.
QUESTION: How is ""thief"" being metaphorically described? Choose the best option from the following:
 A) corrupt
 B) obedient
 C) noble
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'corrupt': 'A', 'noble': 'B', 'obedient': 'C'}","{'A': 'corrupt', 'B': 'obedient', 'C': 'noble'}"
62,,"TEXT: Using a trusty “Academic to English” translator, you get this: “A primary implication of our results is that a government which seeks to prioritize and advance its own internal interests over the interests of citizens will want to reduce the visibility of taxation.
QUESTION: How is ""awareness"" being metaphorically described? Choose the best option from the following:
 A) heavy
 B) self-evident
 C) shadowed
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'self-evident': 'A', 'heavy': 'B', 'shadowed': 'C'}","{'A': 'heavy', 'B': 'self-evident', 'C': 'shadowed'}"
63,,"TEXT: The Constitutional seed has been firmly placed, and one of the Sheriffs in New Hampshire has conceded that the Obama's placement on the primary ballot in NH is in clear violation of NH law; in that on November 18, 2011, theBallot Law Commission failed to answer the complaint questioning Obama's eligibility.
QUESTION: How is ""idea"" being metaphorically described? Choose the best option from the following:
 A) No option c
 B) No option d
 C) originator
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'originator': 'A', 'No option c': 'B', 'No option d': 'C'}","{'A': 'No option c', 'B': 'No option d', 'C': 'originator'}"
64,,"TEXT: Most government job creation the Left wants, however, has the opposite effect. It destroys economic value and results in net job losses. Even in areas where properly structured government programs can add value, such as infrastructure improvement, today’s programs are so poorly conceived that routing more tax dollars into them to “stimulate the economy” is a fool’s errand. Government exists to perform a small number of discrete tasks that are difficult to perform through voluntary means. Beyond that, government is a liability, not an asset — and one that needs to be removed from our balance sheets. [Editorial from the Carolina Journal, September 2011
QUESTION: How is ""problem"" being metaphorically described? Choose the best option from the following:
 A) helpful
 B) blessing
 C) self-generated problem
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'self-generated problem': 'A', 'helpful': 'B', 'blessing': 'C'}","{'A': 'helpful', 'B': 'blessing', 'C': 'self-generated problem'}"
65,,"TEXT: We need to return to a constitutional federal government, instead of this bloated leech of bureaucracy.
QUESTION: How is ""problem"" being metaphorically described? Choose the best option from the following:
 A) harmful
 B) solvable
 C) positive
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'harmful': 'A', 'solvable': 'B', 'positive': 'C'}","{'A': 'harmful', 'B': 'solvable', 'C': 'positive'}"
66,,"TEXT: The Acting Armenian Foreign Minister, Edward Nabandian, added fuel to this diplomatic fire by welcoming the Senate resolution as “an important step” toward establishing “historical truth and prevention of crimes against humanity.”
QUESTION: How is ""controversy"" being metaphorically described? Choose the best option from the following:
 A) moist
 B) pandemonium
 C) gentle
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'pandemonium': 'A', 'moist': 'B', 'gentle': 'C'}","{'A': 'moist', 'B': 'pandemonium', 'C': 'gentle'}"
67,,"TEXT: Wealth wizards on the art of investing
QUESTION: How is ""experts"" being metaphorically described? Choose the best option from the following:
 A) virtuosity
 B) factual
 C) clumsy
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'virtuosity': 'A', 'factual': 'B', 'clumsy': 'C'}","{'A': 'virtuosity', 'B': 'factual', 'C': 'clumsy'}"
68,,"TEXT: American policymakers don't get it; the politicians don't get it; Fox News certainly doesn't get it; the advocates for various flavors and colors of democracy don't get it.
QUESTION: How is ""types"" being metaphorically described? Choose the best option from the following:
 A) odorless
 B) variety
 C) assorted
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'variety': 'A', 'assorted': 'B', 'odorless': 'C'}","{'A': 'odorless', 'B': 'variety', 'C': 'assorted'}"
69,,"TEXT: Please come out of your bureaucratic shell and visit the real world.
QUESTION: How is ""mindset"" being metaphorically described? Choose the best option from the following:
 A) opaque
 B) wet
 C) dogmatism
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'dogmatism': 'A', 'wet': 'B', 'opaque': 'C'}","{'A': 'opaque', 'B': 'wet', 'C': 'dogmatism'}"
70,,"TEXT: Once when I acknowledged to another poet that, if given the opportunity (i.e. through sudden windfall of cash via lottery winnings, discovery of buried treasure, money tree, or similar), I probably wouldn’t work at all, she said, “You see, you’re buying into the idea that poetry isn’t work.”
QUESTION: How is ""source"" being metaphorically described? Choose the best option from the following:
 A) smooth
 B) source
 C) electronic
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'source': 'A', 'electronic': 'B', 'smooth': 'C'}","{'A': 'smooth', 'B': 'source', 'C': 'electronic'}"
71,,"TEXT: The FBC was founded at the University of Wisconsin at Madison in 1995 as a Burmese-led political initiative to support Burmese people's aspirations and struggle for democracy and human rights through boycotts, pro-sanctions advocacy and Burma awareness promotion.
QUESTION: How is ""efforts"" being metaphorically described? Choose the best option from the following:
 A) seamless
 B) uprising
 C) trivial
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'uprising': 'A', 'seamless': 'B', 'trivial': 'C'}","{'A': 'seamless', 'B': 'uprising', 'C': 'trivial'}"
72,,"TEXT: If in addition to the risks of the investment projects, the investor has to be concerned with the credibility of government policies, or arbitrary government decisions or distortions that threaten long-term price stability in the economy, he/she will be reluctant to invest in contracts that do not provide fixed nominal payoffs.
QUESTION: How is ""actions"" being metaphorically described? Choose the best option from the following:
 A) actions
 B) bright
 C) constant
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'actions': 'A', 'bright': 'B', 'constant': 'C'}","{'A': 'actions', 'B': 'bright', 'C': 'constant'}"
73,,"TEXT: what's their tax burden been like for the past, say, 5-6 decades or so? fairly low - same story for general burden of governance. which, yes, is a major reason for their incredible economic success.
QUESTION: How is ""cost"" being metaphorically described? Choose the best option from the following:
 A) light
 B) discounted
 C) unbearable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'unbearable': 'A', 'discounted': 'B', 'light': 'C'}","{'A': 'light', 'B': 'discounted', 'C': 'unbearable'}"
74,,"TEXT: Shifting the entire tax burden onto landowners would likely result in a disaster from massive hikes in the price of food.
QUESTION: How is ""obligation"" being metaphorically described? Choose the best option from the following:
 A) unbearable
 B) uncomplicated
 C) refreshing
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'unbearable': 'A', 'refreshing': 'B', 'uncomplicated': 'C'}","{'A': 'unbearable', 'B': 'uncomplicated', 'C': 'refreshing'}"
75,,"TEXT: Even an idiot knows that when imports exceed exports you have a net money and wealth drain, a drain that has now reached catastrophic proportions.
QUESTION: How is ""loss"" being metaphorically described? Choose the best option from the following:
 A) fluffy
 B) full
 C) rapid decrease
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'rapid decrease': 'A', 'fluffy': 'B', 'full': 'C'}","{'A': 'fluffy', 'B': 'full', 'C': 'rapid decrease'}"
76,,"TEXT: These are the wealth barrier, the bureaucracy barrier and, lastly, the capital barrier.
QUESTION: How is ""difficulty"" being metaphorically described? Choose the best option from the following:
 A) direct
 B) delayer
 C) accessible
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'delayer': 'A', 'direct': 'B', 'accessible': 'C'}","{'A': 'direct', 'B': 'delayer', 'C': 'accessible'}"
77,,"TEXT: I also created an income bucket, Salaries, for the money coming in.
QUESTION: How is ""account"" being metaphorically described? Choose the best option from the following:
 A) financial
 B) colorful
 C) restricted
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'restricted': 'A', 'financial': 'B', 'colorful': 'C'}","{'A': 'financial', 'B': 'colorful', 'C': 'restricted'}"
78,,"TEXT: Like everyone else, Times opinionaters are slowly recovering from election delirium and are now surveying the landscape.
QUESTION: How is ""chaos"" being metaphorically described? Choose the best option from the following:
 A) disciplined
 B) peaceful
 C) mindset
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'mindset': 'A', 'peaceful': 'B', 'disciplined': 'C'}","{'A': 'disciplined', 'B': 'peaceful', 'C': 'mindset'}"
79,,"TEXT: Governments are fictions and gain their power through the belief of the population that the government has power, when in reality the only power the government has is from the people, if the people cease to blindly believe, the power of the ruling elite could be broken, but this is very unlikely with so much hate in the world and non-caring for your neighbor.
QUESTION: How is ""constructs"" being metaphorically described? Choose the best option from the following:
 A) human construct
 B) palpable
 C) nonexistent
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'human construct': 'A', 'palpable': 'B', 'nonexistent': 'C'}","{'A': 'human construct', 'B': 'palpable', 'C': 'nonexistent'}"
80,,"TEXT: They’re not apostles of the GOP, he says, but because of their conservative outlook he is not part of what he calls the Democratic fantasy of a monolithic youth vote that backs Obama.
QUESTION: How is ""desire"" being metaphorically described? Choose the best option from the following:
 A) idealistic
 B) grounded
 C) material
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'idealistic': 'A', 'grounded': 'B', 'material': 'C'}","{'A': 'idealistic', 'B': 'grounded', 'C': 'material'}"
81,,"TEXT: Demand for the luxury cars is soaring as new wealth floods into Asia, especially China.
QUESTION: How is ""increases"" being metaphorically described? Choose the best option from the following:
 A) contracts
 B) rapid increase
 C) scorched
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'rapid increase': 'A', 'scorched': 'B', 'contracts': 'C'}","{'A': 'contracts', 'B': 'rapid increase', 'C': 'scorched'}"
82,,"TEXT: But the flow of firearms to these Caribbean countries goes unchecked through their ports.
QUESTION: How is ""movement"" being metaphorically described? Choose the best option from the following:
 A) moving
 B) unmoving
 C) frozen
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'moving': 'A', 'frozen': 'B', 'unmoving': 'C'}","{'A': 'moving', 'B': 'unmoving', 'C': 'frozen'}"
83,,"TEXT: In his second term, he has led a high profile national campaign to stem the flow of illegal guns and a local effort to reduce the stubbornly high rate of poverty, which affects one in five residents of a city of vast wealth.
QUESTION: How is ""distribution"" being metaphorically described? Choose the best option from the following:
 A) constant
 B) moving
 C) still
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'moving': 'A', 'constant': 'B', 'still': 'C'}","{'A': 'constant', 'B': 'moving', 'C': 'still'}"
84,,"TEXT: Poverty is the mother of crime.
QUESTION: How is ""cause"" being metaphorically described? Choose the best option from the following:
 A) plastic
 B) kind
 C) causal
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'causal': 'A', 'plastic': 'B', 'kind': 'C'}","{'A': 'plastic', 'B': 'kind', 'C': 'causal'}"
85,,"TEXT: A Topical Directory: Search for poverty and crime The Crime of Poverty by Henry George; Global Distribution of Poverty Global poverty ... The Crime of Poverty ... Poverty in the United States - Wikipedia, ... www.topicala.com/tag/poverty%20and%20crime
QUESTION: How is ""injustice"" being metaphorically described? Choose the best option from the following:
 A) unjust
 B) fluffy
 C) approved
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'unjust': 'A', 'fluffy': 'B', 'approved': 'C'}","{'A': 'unjust', 'B': 'fluffy', 'C': 'approved'}"
86,,"TEXT: At this critical juncture between the promise and its realization, poverty remains a complex puzzle.
QUESTION: How is ""problem"" being metaphorically described? Choose the best option from the following:
 A) multifaceted
 B) evident
 C) effortless
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'multifaceted': 'A', 'evident': 'B', 'effortless': 'C'}","{'A': 'multifaceted', 'B': 'evident', 'C': 'effortless'}"
87,,"TEXT: Government is a factory that produces only two products
QUESTION: How is ""system"" being metaphorically described? Choose the best option from the following:
 A) rigid 
 B) wild
 C) quiet
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'rigid ': 'A', 'wild': 'B', 'quiet': 'C'}","{'A': 'rigid ', 'B': 'wild', 'C': 'quiet'}"
88,,"TEXT: In making these claims Jacobson seeks to revise the work of Oscar Handlin and John Higham, who have depicted racism as periodically causing aberrations in America's grand odyssey of democracy, not as a ""language and a logic"" that caught white as well as black and red others in its grasp throughout America's history (135, 164, 274).
QUESTION: How is ""history"" being metaphorically described? Choose the best option from the following:
 A) story-like
 B) imaginary
 C) local
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'story-like': 'A', 'local': 'B', 'imaginary': 'C'}","{'A': 'story-like', 'B': 'imaginary', 'C': 'local'}"
89,,"TEXT: Democracy is a circle where each and everybody have equal distance from the center, a center which represents the one voice for all.
QUESTION: How is ""system"" being metaphorically described? Choose the best option from the following:
 A) octagonal
 B) pointed
 C) harmonious
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'harmonious': 'A', 'octagonal': 'B', 'pointed': 'C'}","{'A': 'octagonal', 'B': 'pointed', 'C': 'harmonious'}"
90,,"TEXT: But since citizens are so distant and disconnected from the government, does this mean that democracy is a fantasy?
QUESTION: How is ""illusion"" being metaphorically described? Choose the best option from the following:
 A) unattainable
 B) factual
 C) real
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'unattainable': 'A', 'factual': 'B', 'real': 'C'}","{'A': 'unattainable', 'B': 'factual', 'C': 'real'}"
91,,"TEXT: In Ohio Romney won 72 of 88 counties but lost due to a tsunami of votes in Democrat-controlled Cleveland
QUESTION: How is ""quantity"" being metaphorically described? Choose the best option from the following:
 A) finite
 B) overwhelming
 C) placid
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'overwhelming': 'A', 'finite': 'B', 'placid': 'C'}","{'A': 'finite', 'B': 'overwhelming', 'C': 'placid'}"
92,,"TEXT: Over the past two years, a fellow dubbed the “Obama Robber” has donned a disguise bearing Barack’s image and mimicked the world’s highest-ranking bureaucratic burglar while proceeding to empty the coffers of more than a few Austrian financial institutions.
QUESTION: How is ""politician, people"" being metaphorically described? Choose the best option from the following:
 A) stealthy
 B) corrupt
 C) upright
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'corrupt': 'A', 'upright': 'B', 'stealthy': 'C'}","{'A': 'stealthy', 'B': 'corrupt', 'C': 'upright'}"
93,,"TEXT: Can the current combination of positive social change and government regression continue indefinitely?
QUESTION: How is ""reduction"" being metaphorically described? Choose the best option from the following:
 A) loud
 B) degraded
 C) extension
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'degraded': 'A', 'loud': 'B', 'extension': 'C'}","{'A': 'loud', 'B': 'degraded', 'C': 'extension'}"
94,,"TEXT: It’s not that the villains they’ve identified don’t share in the blame, because they’ve all played a part in the unraveling of government.
QUESTION: How is ""dysfunction"" being metaphorically described? Choose the best option from the following:
 A) degraded
 B) orderly
 C) successful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'degraded': 'A', 'orderly': 'B', 'successful': 'C'}","{'A': 'degraded', 'B': 'orderly', 'C': 'successful'}"
95,,"TEXT: The flexibility of the marketplace is constantly praised over the rigidity of government.
QUESTION: How is ""inflexibility"" being metaphorically described? Choose the best option from the following:
 A) adjustable
 B) versatile
 C) unadaptable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'unadaptable': 'A', 'versatile': 'B', 'adjustable': 'C'}","{'A': 'adjustable', 'B': 'versatile', 'C': 'unadaptable'}"
96,,"TEXT: The living conditions of most Mauritanians have worsened, and, more important, their vulnerability to poverty has increased and the threat of poverty loom persistently in the background.
QUESTION: How is ""possibility"" being metaphorically described? Choose the best option from the following:
 A) positive
 B) unavoidable
 C) possibility
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'possibility': 'A', 'positive': 'B', 'unavoidable': 'C'}","{'A': 'positive', 'B': 'unavoidable', 'C': 'possibility'}"
97,,"TEXT: The more you seriously think about illusory self-defense, instead relying on magical gun talisman, the more you illusoryize what a small part firing your gun plays.
QUESTION: How is ""protective object"" being metaphorically described? Choose the best option from the following:
 A) illusory
 B) vulnerable
 C) liquid
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'illusory': 'A', 'liquid': 'B', 'vulnerable': 'C'}","{'A': 'illusory', 'B': 'vulnerable', 'C': 'liquid'}"
98,,"TEXT: What is great about this resource is that it targets every possible area and route of poverty, rather than focusing on the traditional case studies of African poverty.
QUESTION: How is ""cause"" being metaphorically described? Choose the best option from the following:
 A) loud
 B) easy
 C) sequence
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'sequence': 'A', 'loud': 'B', 'easy': 'C'}","{'A': 'loud', 'B': 'easy', 'C': 'sequence'}"
99,,"TEXT: The gun ordinance also addresses what police and others believe is a big reason for what they say is a flood of illegal guns into Chicago and why the city’s police officers seize more illegal guns than any police department in the United States: The sale of guns by so-called straw purchasers, who then transfer them to people who are not legally allowed to buy and possess firearms.
QUESTION: How is ""increase"" being metaphorically described? Choose the best option from the following:
 A) dehydrated
 B) contract
 C) overwhelming
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'overwhelming': 'A', 'dehydrated': 'B', 'contract': 'C'}","{'A': 'dehydrated', 'B': 'contract', 'C': 'overwhelming'}"
100,,"TEXT: I would add that the author goes on to write this after his other article on the ""top 10 gun myths"" is trounced and laughable filled with such lies like ""armed citizens"" have never stopped a mass shooting.
QUESTION: How is ""falsehoods"" being metaphorically described? Choose the best option from the following:
 A) story-like
 B) accuracies
 C) honest
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'story-like': 'A', 'accuracies': 'B', 'honest': 'C'}","{'A': 'story-like', 'B': 'accuracies', 'C': 'honest'}"
101,,"TEXT: Do you stand for the Republic for which it stands or the do we stand for the ravings of Democracy.
QUESTION: How is ""incoherence"" being metaphorically described? Choose the best option from the following:
 A) nonsensical
 B) understandable
 C) reasonable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'nonsensical': 'A', 'understandable': 'B', 'reasonable': 'C'}","{'A': 'nonsensical', 'B': 'understandable', 'C': 'reasonable'}"
102,,"TEXT: Like any tool, the tool of government can be used well or used poorly.آ As someone working in government, I’m committed to using it well.
QUESTION: How is ""means"" being metaphorically described? Choose the best option from the following:
 A) tender
 B) practical
 C) warm
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'practical': 'A', 'warm': 'B', 'tender': 'C'}","{'A': 'tender', 'B': 'practical', 'C': 'warm'}"
103,,"TEXT: Considering the gaza line is being filled by water etc, supposedly in order to block out the weapons smugglers, I hope HAMAS will lose its artery of guns.
QUESTION: How is ""supply route"" being metaphorically described? Choose the best option from the following:
 A) important
 B) flimsy
 C) elastic
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'important': 'A', 'flimsy': 'B', 'elastic': 'C'}","{'A': 'important', 'B': 'flimsy', 'C': 'elastic'}"
104,,"TEXT: In 3"" guns they're about the only option, but 3"" guns are a sinkhole of unreliability anyways.
QUESTION: How is ""waste"" being metaphorically described? Choose the best option from the following:
 A) important
 B) unstable
 C) firm
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'unstable': 'A', 'important': 'B', 'firm': 'C'}","{'A': 'important', 'B': 'unstable', 'C': 'firm'}"
105,,"TEXT: I’ve never been a maniac of guns, I’ve never shot to anyone, before… well… before this…”
QUESTION: How is ""enthusiast"" being metaphorically described? Choose the best option from the following:
 A) serene
 B) fanatical
 C) composed
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'fanatical': 'A', 'serene': 'B', 'composed': 'C'}","{'A': 'serene', 'B': 'fanatical', 'C': 'composed'}"
106,,"TEXT: To him, the gun is a hammer.
QUESTION: How is ""tool"" being metaphorically described? Choose the best option from the following:
 A) light
 B) fluffy
 C) utilitarian
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'utilitarian': 'A', 'fluffy': 'B', 'light': 'C'}","{'A': 'light', 'B': 'fluffy', 'C': 'utilitarian'}"
107,,"TEXT: 08-23-2010 I thoroughly detest the stupid fragility of guns in this game.
QUESTION: How is ""weakness"" being metaphorically described? Choose the best option from the following:
 A) No option c
 B) unreliability
 C) No option d
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'unreliability': 'A', 'No option c': 'B', 'No option d': 'C'}","{'A': 'No option c', 'B': 'unreliability', 'C': 'No option d'}"
108,,"TEXT: The examples and case studies he places under the microscope range from the ancient to the modern, and from the popular to the unpopular faces of populism, as well as from classical to parliamentary to postmodern and cultural politics.
QUESTION: How is ""aspects"" being metaphorically described? Choose the best option from the following:
 A) freckled
 B) aspects
 C) warm
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'aspects': 'A', 'warm': 'B', 'freckled': 'C'}","{'A': 'freckled', 'B': 'aspects', 'C': 'warm'}"
109,,"TEXT: How to tell if the religion or faith-based system you follow is false
QUESTION: How is ""worldview"" being metaphorically described? Choose the best option from the following:
 A) multifaceted
 B) colorful
 C) local
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'multifaceted': 'A', 'colorful': 'B', 'local': 'C'}","{'A': 'multifaceted', 'B': 'colorful', 'C': 'local'}"
110,,"TEXT: Our democracy must be not only the envy of the world but the engine of our OWN renewal.
QUESTION: How is ""ideal"" being metaphorically described? Choose the best option from the following:
 A) unhealthy
 B) example
 C) flawless
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'example': 'A', 'flawless': 'B', 'unhealthy': 'C'}","{'A': 'unhealthy', 'B': 'example', 'C': 'flawless'}"
111,,"TEXT: We see, in private property and in economy based upon and fostering private property, the one way to make government a durable ally of the whole man, rather than his determined enemy.
QUESTION: How is ""boon"" being metaphorically described? Choose the best option from the following:
 A) belligerent
 B) positive
 C) valuable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'valuable': 'A', 'positive': 'B', 'belligerent': 'C'}","{'A': 'belligerent', 'B': 'positive', 'C': 'valuable'}"
112,,"TEXT: Just as West Germany, more importantly, West Berlin, was used as a showcase for democracy, justice, and freedom against the Warsaw Pact; we can use similar frameworks to model Afghanistan to weaken, recruit, and win over the fanatics of the region.
QUESTION: How is ""ideal institutions"" being metaphorically described? Choose the best option from the following:
 A) chaotic
 B) inequitable
 C) visible
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'visible': 'A', 'chaotic': 'B', 'inequitable': 'C'}","{'A': 'chaotic', 'B': 'inequitable', 'C': 'visible'}"
