,0,normal_question,correct_letter,original,permutation
55,,"TEXT: Should he succeed, he's likely to bring this poverty propagation to Washington.
QUESTION: How is ""poverty"" being metaphorically described? Choose the best option from the following:
 A) luxurious
 B) flourishing
 C) rapid increase
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'rapid increase': 'A', 'luxurious': 'B', 'flourishing': 'C'}","{'A': 'luxurious', 'B': 'flourishing', 'C': 'rapid increase'}"
56,,"TEXT: Because the trajectory of wealth is pointing away from highly indebted, wealth-grabbing, freedom-stealing nations in the west.
QUESTION: How is ""wealth"" being metaphorically described? Choose the best option from the following:
 A) volatile
 B) abundant
 C) concretation
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'concretation': 'A', 'abundant': 'B', 'volatile': 'C'}","{'A': 'volatile', 'B': 'abundant', 'C': 'concretation'}"
57,,"TEXT: How do you know if you are on the brink of change and you just need the right bit of information to tip you over the edge into a wealth avalanche?
QUESTION: How is ""wealth"" being metaphorically described? Choose the best option from the following:
 A) snowy
 B) lavish
 C) rapid increase
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'rapid increase': 'A', 'lavish': 'B', 'snowy': 'C'}","{'A': 'snowy', 'B': 'lavish', 'C': 'rapid increase'}"
58,,"TEXT: I’ll make this bet – if they do win the Prez prize, you can be sure that the fastest growing industry will not be that in the private sector – it WILL be the non-profits, the social services organizations, that will be feasting off the fat of taxes (e.g., those that are really in it for the business rather than the charitable purposes).
QUESTION: How is ""taxes"" being metaphorically described? Choose the best option from the following:
 A) skinny
 B) abundence
 C) light
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'abundence': 'A', 'light': 'B', 'skinny': 'C'}","{'A': 'skinny', 'B': 'abundence', 'C': 'light'}"
59,,"TEXT: Government taxation is a parasite on the economic life of any country.
QUESTION: How is ""taxation"" being metaphorically described? Choose the best option from the following:
 A) harmful
 B) positive
 C) organized
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'harmful': 'A', 'organized': 'B', 'positive': 'C'}","{'A': 'harmful', 'B': 'positive', 'C': 'organized'}"
60,,"TEXT: My idea of pursuing happiness does not include the leech of taxation and the loss of freedoms by regulation without representation.
QUESTION: How is ""taxation"" being metaphorically described? Choose the best option from the following:
 A) innocuous
 B) fluffy
 C) harmful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'harmful': 'A', 'fluffy': 'B', 'innocuous': 'C'}","{'A': 'innocuous', 'B': 'fluffy', 'C': 'harmful'}"
61,,"TEXT: Oil wealth pirate and Alaska governor, Sean Parnell.
QUESTION: How is ""Sean Parnell"" being metaphorically described? Choose the best option from the following:
 A) cosmopolitan
 B) corrupt
 C) merciless
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'corrupt': 'A', 'cosmopolitan': 'B', 'merciless': 'C'}","{'A': 'cosmopolitan', 'B': 'corrupt', 'C': 'merciless'}"
62,,"TEXT: Using a trusty “Academic to English” translator, you get this: “A primary implication of our results is that a government which seeks to prioritize and advance its own internal interests over the interests of citizens will want to reduce the visibility of taxation.
QUESTION: How is ""taxation"" being metaphorically described? Choose the best option from the following:
 A) noticeable
 B) inevitable
 C) self-evident
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'self-evident': 'A', 'inevitable': 'B', 'noticeable': 'C'}","{'A': 'noticeable', 'B': 'inevitable', 'C': 'self-evident'}"
63,,"TEXT: The Constitutional seed has been firmly placed, and one of the Sheriffs in New Hampshire has conceded that the Obama's placement on the primary ballot in NH is in clear violation of NH law; in that on November 18, 2011, theBallot Law Commission failed to answer the complaint questioning Obama's eligibility.
QUESTION: How is ""constitutional"" being metaphorically described? Choose the best option from the following:
 A) originator
 B) delicate
 C) unofficial
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'originator': 'A', 'unofficial': 'B', 'delicate': 'C'}","{'A': 'originator', 'B': 'delicate', 'C': 'unofficial'}"
64,,"TEXT: Most government job creation the Left wants, however, has the opposite effect. It destroys economic value and results in net job losses. Even in areas where properly structured government programs can add value, such as infrastructure improvement, today’s programs are so poorly conceived that routing more tax dollars into them to “stimulate the economy” is a fool’s errand. Government exists to perform a small number of discrete tasks that are difficult to perform through voluntary means. Beyond that, government is a liability, not an asset — and one that needs to be removed from our balance sheets. [Editorial from the Carolina Journal, September 2011
QUESTION: How is ""government"" being metaphorically described? Choose the best option from the following:
 A) efficient
 B) discreet
 C) self-generated problem
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'self-generated problem': 'A', 'efficient': 'B', 'discreet': 'C'}","{'A': 'efficient', 'B': 'discreet', 'C': 'self-generated problem'}"
65,,"TEXT: We need to return to a constitutional federal government, instead of this bloated leech of bureaucracy.
QUESTION: How is ""bureaucracy"" being metaphorically described? Choose the best option from the following:
 A) harmful
 B) decentralized
 C) fluid
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'harmful': 'A', 'decentralized': 'B', 'fluid': 'C'}","{'A': 'harmful', 'B': 'decentralized', 'C': 'fluid'}"
66,,"TEXT: The Acting Armenian Foreign Minister, Edward Nabandian, added fuel to this diplomatic fire by welcoming the Senate resolution as “an important step” toward establishing “historical truth and prevention of crimes against humanity.”
QUESTION: How is ""diplomatic"" being metaphorically described? Choose the best option from the following:
 A) gentle
 B) pandemonium
 C) aggressive
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'pandemonium': 'A', 'gentle': 'B', 'aggressive': 'C'}","{'A': 'gentle', 'B': 'pandemonium', 'C': 'aggressive'}"
67,,"TEXT: Wealth wizards on the art of investing
QUESTION: How is ""wealth"" being metaphorically described? Choose the best option from the following:
 A) tangible
 B) bankrupt
 C) virtuosity
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'virtuosity': 'A', 'tangible': 'B', 'bankrupt': 'C'}","{'A': 'tangible', 'B': 'bankrupt', 'C': 'virtuosity'}"
68,,"TEXT: American policymakers don't get it; the politicians don't get it; Fox News certainly doesn't get it; the advocates for various flavors and colors of democracy don't get it.
QUESTION: How is ""democracy"" being metaphorically described? Choose the best option from the following:
 A) monochrome
 B) variety
 C) participatory
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'variety': 'A', 'participatory': 'B', 'monochrome': 'C'}","{'A': 'monochrome', 'B': 'variety', 'C': 'participatory'}"
69,,"TEXT: Please come out of your bureaucratic shell and visit the real world.
QUESTION: How is ""bureaucratic"" being metaphorically described? Choose the best option from the following:
 A) dogmatism
 B) spontaneous
 C) liquid
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'dogmatism': 'A', 'liquid': 'B', 'spontaneous': 'C'}","{'A': 'dogmatism', 'B': 'spontaneous', 'C': 'liquid'}"
70,,"TEXT: Once when I acknowledged to another poet that, if given the opportunity (i.e. through sudden windfall of cash via lottery winnings, discovery of buried treasure, money tree, or similar), I probably wouldn’t work at all, she said, “You see, you’re buying into the idea that poetry isn’t work.”
QUESTION: How is ""money"" being metaphorically described? Choose the best option from the following:
 A) barky
 B) source
 C) metallic
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'source': 'A', 'metallic': 'B', 'barky': 'C'}","{'A': 'barky', 'B': 'source', 'C': 'metallic'}"
71,,"TEXT: The FBC was founded at the University of Wisconsin at Madison in 1995 as a Burmese-led political initiative to support Burmese people's aspirations and struggle for democracy and human rights through boycotts, pro-sanctions advocacy and Burma awareness promotion.
QUESTION: How is ""democracy"" being metaphorically described? Choose the best option from the following:
 A) thriving
 B) smooth
 C) uprising
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'uprising': 'A', 'thriving': 'B', 'smooth': 'C'}","{'A': 'thriving', 'B': 'smooth', 'C': 'uprising'}"
72,,"TEXT: If in addition to the risks of the investment projects, the investor has to be concerned with the credibility of government policies, or arbitrary government decisions or distortions that threaten long-term price stability in the economy, he/she will be reluctant to invest in contracts that do not provide fixed nominal payoffs.
QUESTION: How is ""government"" being metaphorically described? Choose the best option from the following:
 A) blue
 B) actions
 C) random
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'actions': 'A', 'blue': 'B', 'random': 'C'}","{'A': 'blue', 'B': 'actions', 'C': 'random'}"
73,,"TEXT: what's their tax burden been like for the past, say, 5-6 decades or so? fairly low - same story for general burden of governance. which, yes, is a major reason for their incredible economic success.
QUESTION: How is ""tax"" being metaphorically described? Choose the best option from the following:
 A) fun
 B) negligible
 C) unbearable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'unbearable': 'A', 'negligible': 'B', 'fun': 'C'}","{'A': 'fun', 'B': 'negligible', 'C': 'unbearable'}"
74,,"TEXT: Shifting the entire tax burden onto landowners would likely result in a disaster from massive hikes in the price of food.
QUESTION: How is ""tax"" being metaphorically described? Choose the best option from the following:
 A) uncomplicated
 B) minor
 C) unbearable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'unbearable': 'A', 'minor': 'B', 'uncomplicated': 'C'}","{'A': 'uncomplicated', 'B': 'minor', 'C': 'unbearable'}"
75,,"TEXT: Even an idiot knows that when imports exceed exports you have a net money and wealth drain, a drain that has now reached catastrophic proportions.
QUESTION: How is ""wealth"" being metaphorically described? Choose the best option from the following:
 A) rapid decrease
 B) lavish
 C) barren
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'rapid decrease': 'A', 'lavish': 'B', 'barren': 'C'}","{'A': 'rapid decrease', 'B': 'lavish', 'C': 'barren'}"
76,,"TEXT: These are the wealth barrier, the bureaucracy barrier and, lastly, the capital barrier.
QUESTION: How is ""bureaucracy"" being metaphorically described? Choose the best option from the following:
 A) intuitive
 B) delayer
 C) open
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'delayer': 'A', 'open': 'B', 'intuitive': 'C'}","{'A': 'intuitive', 'B': 'delayer', 'C': 'open'}"
77,,"TEXT: I also created an income bucket, Salaries, for the money coming in.
QUESTION: How is ""income"" being metaphorically described? Choose the best option from the following:
 A) gross
 B) colorful
 C) restricted
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'restricted': 'A', 'gross': 'B', 'colorful': 'C'}","{'A': 'gross', 'B': 'colorful', 'C': 'restricted'}"
78,,"TEXT: Like everyone else, Times opinionaters are slowly recovering from election delirium and are now surveying the landscape.
QUESTION: How is ""election"" being metaphorically described? Choose the best option from the following:
 A) mindset
 B) consistent
 C) legitimate
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'mindset': 'A', 'legitimate': 'B', 'consistent': 'C'}","{'A': 'mindset', 'B': 'consistent', 'C': 'legitimate'}"
79,,"TEXT: Governments are fictions and gain their power through the belief of the population that the government has power, when in reality the only power the government has is from the people, if the people cease to blindly believe, the power of the ruling elite could be broken, but this is very unlikely with so much hate in the world and non-caring for your neighbor.
QUESTION: How is ""governments"" being metaphorically described? Choose the best option from the following:
 A) nonexistent
 B) human construct
 C) centralized
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'human construct': 'A', 'centralized': 'B', 'nonexistent': 'C'}","{'A': 'nonexistent', 'B': 'human construct', 'C': 'centralized'}"
80,,"TEXT: They’re not apostles of the GOP, he says, but because of their conservative outlook he is not part of what he calls the Democratic fantasy of a monolithic youth vote that backs Obama.
QUESTION: How is ""democratic"" being metaphorically described? Choose the best option from the following:
 A) centralized
 B) idealistic
 C) concrete
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'idealistic': 'A', 'concrete': 'B', 'centralized': 'C'}","{'A': 'centralized', 'B': 'idealistic', 'C': 'concrete'}"
81,,"TEXT: Demand for the luxury cars is soaring as new wealth floods into Asia, especially China.
QUESTION: How is ""wealth"" being metaphorically described? Choose the best option from the following:
 A) rapid increase
 B) cracked
 C) uncontrollable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'rapid increase': 'A', 'cracked': 'B', 'uncontrollable': 'C'}","{'A': 'rapid increase', 'B': 'cracked', 'C': 'uncontrollable'}"
82,,"TEXT: But the flow of firearms to these Caribbean countries goes unchecked through their ports.
QUESTION: How is ""firearms"" being metaphorically described? Choose the best option from the following:
 A) tranquil
 B) moving
 C) perilous
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'moving': 'A', 'perilous': 'B', 'tranquil': 'C'}","{'A': 'tranquil', 'B': 'moving', 'C': 'perilous'}"
83,,"TEXT: In his second term, he has led a high profile national campaign to stem the flow of illegal guns and a local effort to reduce the stubbornly high rate of poverty, which affects one in five residents of a city of vast wealth.
QUESTION: How is ""guns"" being metaphorically described? Choose the best option from the following:
 A) moving
 B) tranquil
 C) metallic
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'moving': 'A', 'metallic': 'B', 'tranquil': 'C'}","{'A': 'moving', 'B': 'tranquil', 'C': 'metallic'}"
84,,"TEXT: Poverty is the mother of crime.
QUESTION: How is ""poverty"" being metaphorically described? Choose the best option from the following:
 A) No option c
 B) No option d
 C) causal
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'causal': 'A', 'No option c': 'B', 'No option d': 'C'}","{'A': 'No option c', 'B': 'No option d', 'C': 'causal'}"
85,,"TEXT: A Topical Directory: Search for poverty and crime The Crime of Poverty by Henry George; Global Distribution of Poverty Global poverty ... The Crime of Poverty ... Poverty in the United States - Wikipedia, ... www.topicala.com/tag/poverty%20and%20crime
QUESTION: How is ""poverty"" being metaphorically described? Choose the best option from the following:
 A) safe
 B) unjust
 C) global
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'unjust': 'A', 'global': 'B', 'safe': 'C'}","{'A': 'safe', 'B': 'unjust', 'C': 'global'}"
86,,"TEXT: At this critical juncture between the promise and its realization, poverty remains a complex puzzle.
QUESTION: How is ""poverty"" being metaphorically described? Choose the best option from the following:
 A) rich
 B) multifaceted
 C) harsh
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'multifaceted': 'A', 'harsh': 'B', 'rich': 'C'}","{'A': 'rich', 'B': 'multifaceted', 'C': 'harsh'}"
87,,"TEXT: Government is a factory that produces only two products
QUESTION: How is ""government"" being metaphorically described? Choose the best option from the following:
 A) private
 B) rigid 
 C) inefficient
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'rigid ': 'A', 'inefficient': 'B', 'private': 'C'}","{'A': 'private', 'B': 'rigid ', 'C': 'inefficient'}"
88,,"TEXT: In making these claims Jacobson seeks to revise the work of Oscar Handlin and John Higham, who have depicted racism as periodically causing aberrations in America's grand odyssey of democracy, not as a ""language and a logic"" that caught white as well as black and red others in its grasp throughout America's history (135, 164, 274).
QUESTION: How is ""democracy"" being metaphorically described? Choose the best option from the following:
 A) predictable
 B) story-like
 C) imperial
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'story-like': 'A', 'predictable': 'B', 'imperial': 'C'}","{'A': 'predictable', 'B': 'story-like', 'C': 'imperial'}"
89,,"TEXT: Democracy is a circle where each and everybody have equal distance from the center, a center which represents the one voice for all.
QUESTION: How is ""democracy"" being metaphorically described? Choose the best option from the following:
 A) cuboid
 B) pointed
 C) harmonious
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'harmonious': 'A', 'cuboid': 'B', 'pointed': 'C'}","{'A': 'cuboid', 'B': 'pointed', 'C': 'harmonious'}"
90,,"TEXT: But since citizens are so distant and disconnected from the government, does this mean that democracy is a fantasy?
QUESTION: How is ""democracy"" being metaphorically described? Choose the best option from the following:
 A) fictional
 B) unattainable
 C) factual
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'unattainable': 'A', 'factual': 'B', 'fictional': 'C'}","{'A': 'fictional', 'B': 'unattainable', 'C': 'factual'}"
91,,"TEXT: In Ohio Romney won 72 of 88 counties but lost due to a tsunami of votes in Democrat-controlled Cleveland
QUESTION: How is ""votes"" being metaphorically described? Choose the best option from the following:
 A) overwhelming
 B) tasty
 C) fast
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'overwhelming': 'A', 'tasty': 'B', 'fast': 'C'}","{'A': 'overwhelming', 'B': 'tasty', 'C': 'fast'}"
92,,"TEXT: Over the past two years, a fellow dubbed the “Obama Robber” has donned a disguise bearing Barack’s image and mimicked the world’s highest-ranking bureaucratic burglar while proceeding to empty the coffers of more than a few Austrian financial institutions.
QUESTION: How is ""bureaucratic"" being metaphorically described? Choose the best option from the following:
 A) tropical
 B) corrupt
 C) impulsive
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'corrupt': 'A', 'tropical': 'B', 'impulsive': 'C'}","{'A': 'tropical', 'B': 'corrupt', 'C': 'impulsive'}"
93,,"TEXT: Can the current combination of positive social change and government regression continue indefinitely?
QUESTION: How is ""government"" being metaphorically described? Choose the best option from the following:
 A) efficient
 B) degraded
 C) random
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'degraded': 'A', 'efficient': 'B', 'random': 'C'}","{'A': 'efficient', 'B': 'degraded', 'C': 'random'}"
94,,"TEXT: It’s not that the villains they’ve identified don’t share in the blame, because they’ve all played a part in the unraveling of government.
QUESTION: How is ""government"" being metaphorically described? Choose the best option from the following:
 A) degraded
 B) efficient
 C) simple
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'degraded': 'A', 'efficient': 'B', 'simple': 'C'}","{'A': 'degraded', 'B': 'efficient', 'C': 'simple'}"
95,,"TEXT: The flexibility of the marketplace is constantly praised over the rigidity of government.
QUESTION: How is ""government"" being metaphorically described? Choose the best option from the following:
 A) unadaptable
 B) yielding
 C) adjustable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'unadaptable': 'A', 'adjustable': 'B', 'yielding': 'C'}","{'A': 'unadaptable', 'B': 'yielding', 'C': 'adjustable'}"
96,,"TEXT: The living conditions of most Mauritanians have worsened, and, more important, their vulnerability to poverty has increased and the threat of poverty loom persistently in the background.
QUESTION: How is ""poverty"" being metaphorically described? Choose the best option from the following:
 A) debilitating
 B) opulent
 C) possibility
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'possibility': 'A', 'debilitating': 'B', 'opulent': 'C'}","{'A': 'debilitating', 'B': 'opulent', 'C': 'possibility'}"
97,,"TEXT: The more you seriously think about illusory self-defense, instead relying on magical gun talisman, the more you illusoryize what a small part firing your gun plays.
QUESTION: How is ""gun"" being metaphorically described? Choose the best option from the following:
 A) cold
 B) illusory
 C) quiet
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'illusory': 'A', 'cold': 'B', 'quiet': 'C'}","{'A': 'cold', 'B': 'illusory', 'C': 'quiet'}"
98,,"TEXT: What is great about this resource is that it targets every possible area and route of poverty, rather than focusing on the traditional case studies of African poverty.
QUESTION: How is ""poverty"" being metaphorically described? Choose the best option from the following:
 A) unforgiving
 B) plentiful
 C) sequence
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'sequence': 'A', 'unforgiving': 'B', 'plentiful': 'C'}","{'A': 'unforgiving', 'B': 'plentiful', 'C': 'sequence'}"
99,,"TEXT: The gun ordinance also addresses what police and others believe is a big reason for what they say is a flood of illegal guns into Chicago and why the city’s police officers seize more illegal guns than any police department in the United States: The sale of guns by so-called straw purchasers, who then transfer them to people who are not legally allowed to buy and possess firearms.
QUESTION: How is ""guns"" being metaphorically described? Choose the best option from the following:
 A) metallic
 B) liquid
 C) overwhelming
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'overwhelming': 'A', 'metallic': 'B', 'liquid': 'C'}","{'A': 'metallic', 'B': 'liquid', 'C': 'overwhelming'}"
100,,"TEXT: I would add that the author goes on to write this after his other article on the ""top 10 gun myths"" is trounced and laughable filled with such lies like ""armed citizens"" have never stopped a mass shooting.
QUESTION: How is ""gun"" being metaphorically described? Choose the best option from the following:
 A) soothing
 B) metallic
 C) story-like
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'story-like': 'A', 'metallic': 'B', 'soothing': 'C'}","{'A': 'soothing', 'B': 'metallic', 'C': 'story-like'}"
101,,"TEXT: Do you stand for the Republic for which it stands or the do we stand for the ravings of Democracy.
QUESTION: How is ""democracy"" being metaphorically described? Choose the best option from the following:
 A) wild
 B) nonsensical
 C) accountable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'nonsensical': 'A', 'accountable': 'B', 'wild': 'C'}","{'A': 'wild', 'B': 'nonsensical', 'C': 'accountable'}"
102,,"TEXT: Like any tool, the tool of government can be used well or used poorly.آ As someone working in government, I’m committed to using it well.
QUESTION: How is ""government"" being metaphorically described? Choose the best option from the following:
 A) inefficient
 B) practical
 C) disposable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'practical': 'A', 'inefficient': 'B', 'disposable': 'C'}","{'A': 'inefficient', 'B': 'practical', 'C': 'disposable'}"
103,,"TEXT: Considering the gaza line is being filled by water etc, supposedly in order to block out the weapons smugglers, I hope HAMAS will lose its artery of guns.
QUESTION: How is ""guns"" being metaphorically described? Choose the best option from the following:
 A) rubbery
 B) elastic
 C) important
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'important': 'A', 'rubbery': 'B', 'elastic': 'C'}","{'A': 'rubbery', 'B': 'elastic', 'C': 'important'}"
104,,"TEXT: In 3"" guns they're about the only option, but 3"" guns are a sinkhole of unreliability anyways.
QUESTION: How is ""guns"" being metaphorically described? Choose the best option from the following:
 A) innocuous
 B) unstable
 C) light
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'unstable': 'A', 'innocuous': 'B', 'light': 'C'}","{'A': 'innocuous', 'B': 'unstable', 'C': 'light'}"
105,,"TEXT: I’ve never been a maniac of guns, I’ve never shot to anyone, before… well… before this…”
QUESTION: How is ""guns"" being metaphorically described? Choose the best option from the following:
 A) tender
 B) benign
 C) fanatical
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'fanatical': 'A', 'benign': 'B', 'tender': 'C'}","{'A': 'tender', 'B': 'benign', 'C': 'fanatical'}"
106,,"TEXT: To him, the gun is a hammer.
QUESTION: How is ""gun"" being metaphorically described? Choose the best option from the following:
 A) brittle
 B) fluffy
 C) utilitarian
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'utilitarian': 'A', 'fluffy': 'B', 'brittle': 'C'}","{'A': 'brittle', 'B': 'fluffy', 'C': 'utilitarian'}"
107,,"TEXT: 08-23-2010 I thoroughly detest the stupid fragility of guns in this game.
QUESTION: How is ""guns"" being metaphorically described? Choose the best option from the following:
 A) tender
 B) sturdy
 C) unreliability
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'unreliability': 'A', 'sturdy': 'B', 'tender': 'C'}","{'A': 'tender', 'B': 'sturdy', 'C': 'unreliability'}"
108,,"TEXT: The examples and case studies he places under the microscope range from the ancient to the modern, and from the popular to the unpopular faces of populism, as well as from classical to parliamentary to postmodern and cultural politics.
QUESTION: How is ""populism"" being metaphorically described? Choose the best option from the following:
 A) tangible
 B) modest
 C) aspects
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'aspects': 'A', 'tangible': 'B', 'modest': 'C'}","{'A': 'tangible', 'B': 'modest', 'C': 'aspects'}"
109,,"TEXT: How to tell if the religion or faith-based system you follow is false
QUESTION: How is ""religion"" being metaphorically described? Choose the best option from the following:
 A) mystical
 B) predictable
 C) multifaceted
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'multifaceted': 'A', 'mystical': 'B', 'predictable': 'C'}","{'A': 'mystical', 'B': 'predictable', 'C': 'multifaceted'}"
110,,"TEXT: Our democracy must be not only the envy of the world but the engine of our OWN renewal.
QUESTION: How is ""democracy"" being metaphorically described? Choose the best option from the following:
 A) example
 B) selfish
 C) open
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'example': 'A', 'open': 'B', 'selfish': 'C'}","{'A': 'example', 'B': 'selfish', 'C': 'open'}"
