,0,normal_question,correct_letter,original,permutation
45,,"TEXT: In other cultures, the keeping of records and maintenance of bureaucracy was often dependent on much more laborious processes, or on products that surrendered to the vagaries of time.
ASSUMPTION: A maintenance is flexible.
QUESTION: How is ""bureaucracy"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) agile
 B) flexible
 C) rigid
 D) inefficient
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",rigid,"{'rigid': 'A', 'flexible': 'B', 'inefficient': 'C', 'agile': 'D'}","{'A': 'agile', 'B': 'flexible', 'C': 'rigid', 'D': 'inefficient'}"
46,,"TEXT: The bureaucratic pruning the Secretary General has in mind clearly falls well short of the ''50 percent cut in the entire U.N. bureaucracy'' demanded last year by Senator Jesse Helms, the North Carolina Republican who is chairman of the Senate Foreign Relations Committee and the most powerful congressional critic of the United Nations.
ASSUMPTION: A pruning is healthy.
QUESTION: How is ""bureaucratic"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) efficient
 B) diseased
 C) intuitive
 D) healthy
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",diseased,"{'diseased': 'A', 'healthy': 'B', 'efficient': 'C', 'intuitive': 'D'}","{'A': 'efficient', 'B': 'diseased', 'C': 'intuitive', 'D': 'healthy'}"
47,,"TEXT: But even if it did the feminist exploitation of the bureaucracy scarcely justifies a distortion of the law as originally intended.
ASSUMPTION: An exploitation is care.
QUESTION: How is ""bureaucracy"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) agile
 B) abuse
 C) inclusive
 D) care
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",abuse,"{'abuse': 'A', 'care': 'B', 'inclusive': 'C', 'agile': 'D'}","{'A': 'agile', 'B': 'abuse', 'C': 'inclusive', 'D': 'care'}"
48,,"TEXT: “This cannot be called poverty migration,” insists Herbert Brücker of the IAB.
ASSUMPTION: A migration is settlement.
QUESTION: How is ""poverty"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) relocation
 B) plentiful
 C) settlement
 D) fluffy
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",relocation,"{'relocation': 'A', 'settlement': 'B', 'fluffy': 'C', 'plentiful': 'D'}","{'A': 'relocation', 'B': 'plentiful', 'C': 'settlement', 'D': 'fluffy'}"
49,,"TEXT: Wisconsin Republican names notorious election thief to oversee the next election
ASSUMPTION: A thief is accurate.
QUESTION: How is ""election"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) accurate
 B) moral
 C) fudged
 D) democratic
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",fudged,"{'fudged': 'A', 'accurate': 'B', 'democratic': 'C', 'moral': 'D'}","{'A': 'accurate', 'B': 'moral', 'C': 'fudged', 'D': 'democratic'}"
50,,"TEXT: There is only one way to stop the tax hemorrhage.
ASSUMPTION: A hemorrhage is increase.
QUESTION: How is ""tax"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) increase
 B) rapid decrease
 C) silent
 D) tasty
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",rapid decrease,"{'rapid decrease': 'A', 'increase': 'B', 'silent': 'C', 'tasty': 'D'}","{'A': 'increase', 'B': 'rapid decrease', 'C': 'silent', 'D': 'tasty'}"
51,,"TEXT: * Although it’s now being reported, most of the American public, distracted by the cheerleading, hasn’t noticed that despite the general falseness and blindness of the election, the Iraqis learned enough about who was representing what to give the leaders of our puppet government, led by Ayad Allawi, a thorough whupping.
ASSUMPTION: The blindness are inclusion.
QUESTION: How is ""election"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) inclusion
 B) transparent
 C) omission
 D) quiet
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",omission,"{'omission': 'A', 'inclusion': 'B', 'transparent': 'C', 'quiet': 'D'}","{'A': 'inclusion', 'B': 'transparent', 'C': 'omission', 'D': 'quiet'}"
52,,"TEXT: Inflation in value is not under the control of legislators and is the reason we are suffering from the blight of taxation without representation.
ASSUMPTION: A blight is beneficial.
QUESTION: How is ""taxation"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) nourishing
 B) harmful
 C) regulated
 D) beneficial
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",harmful,"{'harmful': 'A', 'beneficial': 'B', 'regulated': 'C', 'nourishing': 'D'}","{'A': 'nourishing', 'B': 'harmful', 'C': 'regulated', 'D': 'beneficial'}"
53,,"TEXT: Greed is not considered an awful vice in poor communities--everyone reacts differently to the invisible squeeze of poverty.
ASSUMPTION: A squeeze is pleasant.
QUESTION: How is ""poverty"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) plentiful
 B) painful
 C) pleasant
 D) pervasive
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",painful,"{'painful': 'A', 'pleasant': 'B', 'pervasive': 'C', 'plentiful': 'D'}","{'A': 'plentiful', 'B': 'painful', 'C': 'pleasant', 'D': 'pervasive'}"
54,,"TEXT: And they don’t have the glamour and veneer of wealth that appeals and dazzles, nor do they have the support of the lobbyists they can promise sweet payouts to once they get into office.
ASSUMPTION: A veneer is real.
QUESTION: How is ""wealth"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) temporary
 B) illusiory
 C) real
 D) sturdy
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",illusiory,"{'illusiory': 'A', 'real': 'B', 'sturdy': 'C', 'temporary': 'D'}","{'A': 'temporary', 'B': 'illusiory', 'C': 'real', 'D': 'sturdy'}"
55,,"TEXT: Should he succeed, he's likely to bring this poverty propagation to Washington.
ASSUMPTION: A propagation is decrease.
QUESTION: How is ""poverty"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) decrease
 B) flourishing
 C) rapid increase
 D) luxurious
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",rapid increase,"{'rapid increase': 'A', 'decrease': 'B', 'luxurious': 'C', 'flourishing': 'D'}","{'A': 'decrease', 'B': 'flourishing', 'C': 'rapid increase', 'D': 'luxurious'}"
56,,"TEXT: Because the trajectory of wealth is pointing away from highly indebted, wealth-grabbing, freedom-stealing nations in the west.
ASSUMPTION: A trajectory is abstraction.
QUESTION: How is ""wealth"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) concretation
 B) abstraction
 C) volatile
 D) abundant
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",concretation,"{'concretation': 'A', 'abstraction': 'B', 'abundant': 'C', 'volatile': 'D'}","{'A': 'concretation', 'B': 'abstraction', 'C': 'volatile', 'D': 'abundant'}"
57,,"TEXT: How do you know if you are on the brink of change and you just need the right bit of information to tip you over the edge into a wealth avalanche?
ASSUMPTION: An avalanche is decrease.
QUESTION: How is ""wealth"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) rapid increase
 B) lavish
 C) snowy
 D) decrease
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",rapid increase,"{'rapid increase': 'A', 'decrease': 'B', 'lavish': 'C', 'snowy': 'D'}","{'A': 'rapid increase', 'B': 'lavish', 'C': 'snowy', 'D': 'decrease'}"
58,,"TEXT: I’ll make this bet – if they do win the Prez prize, you can be sure that the fastest growing industry will not be that in the private sector – it WILL be the non-profits, the social services organizations, that will be feasting off the fat of taxes (e.g., those that are really in it for the business rather than the charitable purposes).
ASSUMPTION: A fat is scarcity.
QUESTION: How is ""taxes"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) skinny
 B) abundence
 C) light
 D) scarcity
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",abundence,"{'abundence': 'A', 'scarcity': 'B', 'light': 'C', 'skinny': 'D'}","{'A': 'skinny', 'B': 'abundence', 'C': 'light', 'D': 'scarcity'}"
59,,"TEXT: Government taxation is a parasite on the economic life of any country.
ASSUMPTION: A parasite is beneficial.
QUESTION: How is ""taxation"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) harmful
 B) organized
 C) beneficial
 D) positive
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",harmful,"{'harmful': 'A', 'beneficial': 'B', 'organized': 'C', 'positive': 'D'}","{'A': 'harmful', 'B': 'organized', 'C': 'beneficial', 'D': 'positive'}"
60,,"TEXT: My idea of pursuing happiness does not include the leech of taxation and the loss of freedoms by regulation without representation.
ASSUMPTION: A leech is beneficial.
QUESTION: How is ""taxation"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) harmful
 B) innocuous
 C) fluffy
 D) beneficial
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",harmful,"{'harmful': 'A', 'beneficial': 'B', 'fluffy': 'C', 'innocuous': 'D'}","{'A': 'harmful', 'B': 'innocuous', 'C': 'fluffy', 'D': 'beneficial'}"
61,,"TEXT: Oil wealth pirate and Alaska governor, Sean Parnell.
ASSUMPTION: A pirate is honest.
QUESTION: How is ""Sean Parnell"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) merciless
 B) honest
 C) cosmopolitan
 D) corrupt
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",corrupt,"{'corrupt': 'A', 'honest': 'B', 'cosmopolitan': 'C', 'merciless': 'D'}","{'A': 'merciless', 'B': 'honest', 'C': 'cosmopolitan', 'D': 'corrupt'}"
62,,"TEXT: Using a trusty “Academic to English” translator, you get this: “A primary implication of our results is that a government which seeks to prioritize and advance its own internal interests over the interests of citizens will want to reduce the visibility of taxation.
ASSUMPTION: A visibility is doubtful.
QUESTION: How is ""taxation"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) inevitable
 B) noticeable
 C) doubtful
 D) self-evident
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",self-evident,"{'self-evident': 'A', 'doubtful': 'B', 'inevitable': 'C', 'noticeable': 'D'}","{'A': 'inevitable', 'B': 'noticeable', 'C': 'doubtful', 'D': 'self-evident'}"
63,,"TEXT: The Constitutional seed has been firmly placed, and one of the Sheriffs in New Hampshire has conceded that the Obama's placement on the primary ballot in NH is in clear violation of NH law; in that on November 18, 2011, theBallot Law Commission failed to answer the complaint questioning Obama's eligibility.
ASSUMPTION: A seed is follower.
QUESTION: How is ""constitutional"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) delicate
 B) originator
 C) unofficial
 D) follower
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",originator,"{'originator': 'A', 'follower': 'B', 'unofficial': 'C', 'delicate': 'D'}","{'A': 'delicate', 'B': 'originator', 'C': 'unofficial', 'D': 'follower'}"
64,,"TEXT: Most government job creation the Left wants, however, has the opposite effect. It destroys economic value and results in net job losses. Even in areas where properly structured government programs can add value, such as infrastructure improvement, today’s programs are so poorly conceived that routing more tax dollars into them to “stimulate the economy” is a fool’s errand. Government exists to perform a small number of discrete tasks that are difficult to perform through voluntary means. Beyond that, government is a liability, not an asset — and one that needs to be removed from our balance sheets. [Editorial from the Carolina Journal, September 2011
ASSUMPTION: A liability is external.
QUESTION: How is ""government"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) discreet
 B) efficient
 C) self-generated problem
 D) external
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",self-generated problem,"{'self-generated problem': 'A', 'external': 'B', 'efficient': 'C', 'discreet': 'D'}","{'A': 'discreet', 'B': 'efficient', 'C': 'self-generated problem', 'D': 'external'}"
65,,"TEXT: We need to return to a constitutional federal government, instead of this bloated leech of bureaucracy.
ASSUMPTION: A leech is beneficial.
QUESTION: How is ""bureaucracy"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) beneficial
 B) fluid
 C) harmful
 D) decentralized
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",harmful,"{'harmful': 'A', 'beneficial': 'B', 'decentralized': 'C', 'fluid': 'D'}","{'A': 'beneficial', 'B': 'fluid', 'C': 'harmful', 'D': 'decentralized'}"
66,,"TEXT: The Acting Armenian Foreign Minister, Edward Nabandian, added fuel to this diplomatic fire by welcoming the Senate resolution as “an important step” toward establishing “historical truth and prevention of crimes against humanity.”
ASSUMPTION: A fire is order.
QUESTION: How is ""diplomatic"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) aggressive
 B) pandemonium
 C) gentle
 D) order
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",pandemonium,"{'pandemonium': 'A', 'order': 'B', 'gentle': 'C', 'aggressive': 'D'}","{'A': 'aggressive', 'B': 'pandemonium', 'C': 'gentle', 'D': 'order'}"
67,,"TEXT: Wealth wizards on the art of investing
ASSUMPTION: The wizards are ineptitude.
QUESTION: How is ""wealth"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) virtuosity
 B) tangible
 C) ineptitude
 D) bankrupt
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",virtuosity,"{'virtuosity': 'A', 'ineptitude': 'B', 'tangible': 'C', 'bankrupt': 'D'}","{'A': 'virtuosity', 'B': 'tangible', 'C': 'ineptitude', 'D': 'bankrupt'}"
68,,"TEXT: American policymakers don't get it; the politicians don't get it; Fox News certainly doesn't get it; the advocates for various flavors and colors of democracy don't get it.
ASSUMPTION: The colors are uniformity.
QUESTION: How is ""democracy"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) uniformity
 B) monochrome
 C) participatory
 D) variety
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",variety,"{'variety': 'A', 'uniformity': 'B', 'participatory': 'C', 'monochrome': 'D'}","{'A': 'uniformity', 'B': 'monochrome', 'C': 'participatory', 'D': 'variety'}"
69,,"TEXT: Please come out of your bureaucratic shell and visit the real world.
ASSUMPTION: A shell is open-mindedness.
QUESTION: How is ""bureaucratic"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) open-mindedness
 B) spontaneous
 C) dogmatism
 D) liquid
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",dogmatism,"{'dogmatism': 'A', 'open-mindedness': 'B', 'liquid': 'C', 'spontaneous': 'D'}","{'A': 'open-mindedness', 'B': 'spontaneous', 'C': 'dogmatism', 'D': 'liquid'}"
70,,"TEXT: Once when I acknowledged to another poet that, if given the opportunity (i.e. through sudden windfall of cash via lottery winnings, discovery of buried treasure, money tree, or similar), I probably wouldn’t work at all, she said, “You see, you’re buying into the idea that poetry isn’t work.”
ASSUMPTION: A tree is destination.
QUESTION: How is ""money"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) source
 B) metallic
 C) destination
 D) barky
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",source,"{'source': 'A', 'destination': 'B', 'metallic': 'C', 'barky': 'D'}","{'A': 'source', 'B': 'metallic', 'C': 'destination', 'D': 'barky'}"
71,,"TEXT: The FBC was founded at the University of Wisconsin at Madison in 1995 as a Burmese-led political initiative to support Burmese people's aspirations and struggle for democracy and human rights through boycotts, pro-sanctions advocacy and Burma awareness promotion.
ASSUMPTION: A struggle is submission.
QUESTION: How is ""democracy"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) submission
 B) smooth
 C) thriving
 D) uprising
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",uprising,"{'uprising': 'A', 'submission': 'B', 'thriving': 'C', 'smooth': 'D'}","{'A': 'submission', 'B': 'smooth', 'C': 'thriving', 'D': 'uprising'}"
72,,"TEXT: If in addition to the risks of the investment projects, the investor has to be concerned with the credibility of government policies, or arbitrary government decisions or distortions that threaten long-term price stability in the economy, he/she will be reluctant to invest in contracts that do not provide fixed nominal payoffs.
ASSUMPTION: The decisions are inaction.
QUESTION: How is ""government"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) inaction
 B) random
 C) actions
 D) blue
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",actions,"{'actions': 'A', 'inaction': 'B', 'blue': 'C', 'random': 'D'}","{'A': 'inaction', 'B': 'random', 'C': 'actions', 'D': 'blue'}"
73,,"TEXT: what's their tax burden been like for the past, say, 5-6 decades or so? fairly low - same story for general burden of governance. which, yes, is a major reason for their incredible economic success.
ASSUMPTION: A burden is bearable.
QUESTION: How is ""tax"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) unbearable
 B) fun
 C) bearable
 D) negligible
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",unbearable,"{'unbearable': 'A', 'bearable': 'B', 'negligible': 'C', 'fun': 'D'}","{'A': 'unbearable', 'B': 'fun', 'C': 'bearable', 'D': 'negligible'}"
74,,"TEXT: Shifting the entire tax burden onto landowners would likely result in a disaster from massive hikes in the price of food.
ASSUMPTION: A burden is bearable.
QUESTION: How is ""tax"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) unbearable
 B) minor
 C) bearable
 D) uncomplicated
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",unbearable,"{'unbearable': 'A', 'bearable': 'B', 'minor': 'C', 'uncomplicated': 'D'}","{'A': 'unbearable', 'B': 'minor', 'C': 'bearable', 'D': 'uncomplicated'}"
75,,"TEXT: Even an idiot knows that when imports exceed exports you have a net money and wealth drain, a drain that has now reached catastrophic proportions.
ASSUMPTION: A drain is increase.
QUESTION: How is ""wealth"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) rapid decrease
 B) barren
 C) lavish
 D) increase
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",rapid decrease,"{'rapid decrease': 'A', 'increase': 'B', 'lavish': 'C', 'barren': 'D'}","{'A': 'rapid decrease', 'B': 'barren', 'C': 'lavish', 'D': 'increase'}"
76,,"TEXT: These are the wealth barrier, the bureaucracy barrier and, lastly, the capital barrier.
ASSUMPTION: A barrier is expediter.
QUESTION: How is ""bureaucracy"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) expediter
 B) intuitive
 C) delayer
 D) open
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",delayer,"{'delayer': 'A', 'expediter': 'B', 'open': 'C', 'intuitive': 'D'}","{'A': 'expediter', 'B': 'intuitive', 'C': 'delayer', 'D': 'open'}"
77,,"TEXT: I also created an income bucket, Salaries, for the money coming in.
ASSUMPTION: A bucket is unrestricted.
QUESTION: How is ""income"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) colorful
 B) unrestricted
 C) gross
 D) restricted
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",restricted,"{'restricted': 'A', 'unrestricted': 'B', 'gross': 'C', 'colorful': 'D'}","{'A': 'colorful', 'B': 'unrestricted', 'C': 'gross', 'D': 'restricted'}"
78,,"TEXT: Like everyone else, Times opinionaters are slowly recovering from election delirium and are now surveying the landscape.
ASSUMPTION: A delirium is inflexibility.
QUESTION: How is ""election"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) consistent
 B) mindset
 C) legitimate
 D) inflexibility
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",mindset,"{'mindset': 'A', 'inflexibility': 'B', 'legitimate': 'C', 'consistent': 'D'}","{'A': 'consistent', 'B': 'mindset', 'C': 'legitimate', 'D': 'inflexibility'}"
79,,"TEXT: Governments are fictions and gain their power through the belief of the population that the government has power, when in reality the only power the government has is from the people, if the people cease to blindly believe, the power of the ruling elite could be broken, but this is very unlikely with so much hate in the world and non-caring for your neighbor.
ASSUMPTION: The fictions are nature.
QUESTION: How is ""governments"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) human construct
 B) nature
 C) centralized
 D) nonexistent
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",human construct,"{'human construct': 'A', 'nature': 'B', 'centralized': 'C', 'nonexistent': 'D'}","{'A': 'human construct', 'B': 'nature', 'C': 'centralized', 'D': 'nonexistent'}"
80,,"TEXT: They’re not apostles of the GOP, he says, but because of their conservative outlook he is not part of what he calls the Democratic fantasy of a monolithic youth vote that backs Obama.
ASSUMPTION: A fantasy is realistic.
QUESTION: How is ""democratic"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) concrete
 B) centralized
 C) idealistic
 D) realistic
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",idealistic,"{'idealistic': 'A', 'realistic': 'B', 'concrete': 'C', 'centralized': 'D'}","{'A': 'concrete', 'B': 'centralized', 'C': 'idealistic', 'D': 'realistic'}"
81,,"TEXT: Demand for the luxury cars is soaring as new wealth floods into Asia, especially China.
ASSUMPTION: The floods are decrease.
QUESTION: How is ""wealth"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) rapid increase
 B) decrease
 C) cracked
 D) uncontrollable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",rapid increase,"{'rapid increase': 'A', 'decrease': 'B', 'cracked': 'C', 'uncontrollable': 'D'}","{'A': 'rapid increase', 'B': 'decrease', 'C': 'cracked', 'D': 'uncontrollable'}"
82,,"TEXT: But the flow of firearms to these Caribbean countries goes unchecked through their ports.
ASSUMPTION: A flow is stationary.
QUESTION: How is ""firearms"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) tranquil
 B) stationary
 C) perilous
 D) moving
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",moving,"{'moving': 'A', 'stationary': 'B', 'perilous': 'C', 'tranquil': 'D'}","{'A': 'tranquil', 'B': 'stationary', 'C': 'perilous', 'D': 'moving'}"
83,,"TEXT: In his second term, he has led a high profile national campaign to stem the flow of illegal guns and a local effort to reduce the stubbornly high rate of poverty, which affects one in five residents of a city of vast wealth.
ASSUMPTION: A flow is stationary.
QUESTION: How is ""guns"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) tranquil
 B) stationary
 C) metallic
 D) moving
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",moving,"{'moving': 'A', 'stationary': 'B', 'metallic': 'C', 'tranquil': 'D'}","{'A': 'tranquil', 'B': 'stationary', 'C': 'metallic', 'D': 'moving'}"
84,,"TEXT: Poverty is the mother of crime.
ASSUMPTION: A mother is random.
QUESTION: How is ""poverty"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) No option d
 B) random
 C) No option c
 D) causal
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",causal,"{'causal': 'A', 'random': 'B', 'No option c': 'C', 'No option d': 'D'}","{'A': 'No option d', 'B': 'random', 'C': 'No option c', 'D': 'causal'}"
85,,"TEXT: A Topical Directory: Search for poverty and crime The Crime of Poverty by Henry George; Global Distribution of Poverty Global poverty ... The Crime of Poverty ... Poverty in the United States - Wikipedia, ... www.topicala.com/tag/poverty%20and%20crime
ASSUMPTION: A crime is fair.
QUESTION: How is ""poverty"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) safe
 B) unjust
 C) global
 D) fair
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",unjust,"{'unjust': 'A', 'fair': 'B', 'global': 'C', 'safe': 'D'}","{'A': 'safe', 'B': 'unjust', 'C': 'global', 'D': 'fair'}"
86,,"TEXT: At this critical juncture between the promise and its realization, poverty remains a complex puzzle.
ASSUMPTION: A puzzle is simple.
QUESTION: How is ""poverty"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) rich
 B) simple
 C) multifaceted
 D) harsh
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",multifaceted,"{'multifaceted': 'A', 'simple': 'B', 'harsh': 'C', 'rich': 'D'}","{'A': 'rich', 'B': 'simple', 'C': 'multifaceted', 'D': 'harsh'}"
87,,"TEXT: Government is a factory that produces only two products
ASSUMPTION: A factory is flexible.
QUESTION: How is ""government"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) private
 B) flexible
 C) rigid 
 D) inefficient
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",rigid ,"{'rigid ': 'A', 'flexible': 'B', 'inefficient': 'C', 'private': 'D'}","{'A': 'private', 'B': 'flexible', 'C': 'rigid ', 'D': 'inefficient'}"
88,,"TEXT: In making these claims Jacobson seeks to revise the work of Oscar Handlin and John Higham, who have depicted racism as periodically causing aberrations in America's grand odyssey of democracy, not as a ""language and a logic"" that caught white as well as black and red others in its grasp throughout America's history (135, 164, 274).
ASSUMPTION: A odyssey is factual.
QUESTION: How is ""democracy"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) factual
 B) story-like
 C) predictable
 D) imperial
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",story-like,"{'story-like': 'A', 'factual': 'B', 'predictable': 'C', 'imperial': 'D'}","{'A': 'factual', 'B': 'story-like', 'C': 'predictable', 'D': 'imperial'}"
89,,"TEXT: Democracy is a circle where each and everybody have equal distance from the center, a center which represents the one voice for all.
ASSUMPTION: A circle is discordant.
QUESTION: How is ""democracy"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) cuboid
 B) discordant
 C) harmonious
 D) pointed
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",harmonious,"{'harmonious': 'A', 'discordant': 'B', 'cuboid': 'C', 'pointed': 'D'}","{'A': 'cuboid', 'B': 'discordant', 'C': 'harmonious', 'D': 'pointed'}"
90,,"TEXT: But since citizens are so distant and disconnected from the government, does this mean that democracy is a fantasy?
ASSUMPTION: A fantasy is attainable.
QUESTION: How is ""democracy"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) factual
 B) fictional
 C) unattainable
 D) attainable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",unattainable,"{'unattainable': 'A', 'attainable': 'B', 'factual': 'C', 'fictional': 'D'}","{'A': 'factual', 'B': 'fictional', 'C': 'unattainable', 'D': 'attainable'}"
