,0,normal_question,correct_letter,original,permutation
46,,"TEXT: The bureaucratic pruning the Secretary General has in mind clearly falls well short of the ''50 percent cut in the entire U.N. bureaucracy'' demanded last year by Senator Jesse Helms, the North Carolina Republican who is chairman of the Senate Foreign Relations Committee and the most powerful congressional critic of the United Nations.
ASSUMPTION: A pruning is tulsed.
QUESTION: How is ""reduction"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) diseased
 B) expansive
 C) minor
 D) tulsed
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",tulsed,"{'diseased': 'A', 'tulsed': 'B', 'minor': 'C', 'expansive': 'D'}","{'A': 'diseased', 'B': 'expansive', 'C': 'minor', 'D': 'tulsed'}"
47,,"TEXT: But even if it did the feminist exploitation of the bureaucracy scarcely justifies a distortion of the law as originally intended.
ASSUMPTION: An exploitation is deek.
QUESTION: How is ""usage"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) abuse
 B) positive
 C) deek
 D) upright
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",deek,"{'abuse': 'A', 'deek': 'B', 'positive': 'C', 'upright': 'D'}","{'A': 'abuse', 'B': 'positive', 'C': 'deek', 'D': 'upright'}"
48,,"TEXT: “This cannot be called poverty migration,” insists Herbert Brücker of the IAB.
ASSUMPTION: A migration is yiews.
QUESTION: How is ""movement"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) yiews
 B) settled
 C) motionless
 D) relocation
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",yiews,"{'relocation': 'A', 'yiews': 'B', 'settled': 'C', 'motionless': 'D'}","{'A': 'yiews', 'B': 'settled', 'C': 'motionless', 'D': 'relocation'}"
49,,"TEXT: Wisconsin Republican names notorious election thief to oversee the next election
ASSUMPTION: A thief is squigs.
QUESTION: How is ""cheater"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) squigs
 B) fudged
 C) moral
 D) truthful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",squigs,"{'fudged': 'A', 'squigs': 'B', 'truthful': 'C', 'moral': 'D'}","{'A': 'squigs', 'B': 'fudged', 'C': 'moral', 'D': 'truthful'}"
50,,"TEXT: There is only one way to stop the tax hemorrhage.
ASSUMPTION: A hemorrhage is idut.
QUESTION: How is ""loss"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) lucrative
 B) idut
 C) contained
 D) rapid decrease
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",idut,"{'rapid decrease': 'A', 'idut': 'B', 'contained': 'C', 'lucrative': 'D'}","{'A': 'lucrative', 'B': 'idut', 'C': 'contained', 'D': 'rapid decrease'}"
51,,"TEXT: * Although it’s now being reported, most of the American public, distracted by the cheerleading, hasn’t noticed that despite the general falseness and blindness of the election, the Iraqis learned enough about who was representing what to give the leaders of our puppet government, led by Ayad Allawi, a thorough whupping.
ASSUMPTION: The blindness are strimpse.
QUESTION: How is ""unawareness"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) visible
 B) strimpse
 C) omission
 D) cognizant
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",strimpse,"{'omission': 'A', 'strimpse': 'B', 'visible': 'C', 'cognizant': 'D'}","{'A': 'visible', 'B': 'strimpse', 'C': 'omission', 'D': 'cognizant'}"
52,,"TEXT: Inflation in value is not under the control of legislators and is the reason we are suffering from the blight of taxation without representation.
ASSUMPTION: A blight is crot.
QUESTION: How is ""negative effect"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) No option d
 B) harmful
 C) crot
 D) No option c
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",crot,"{'harmful': 'A', 'crot': 'B', 'No option c': 'C', 'No option d': 'D'}","{'A': 'No option d', 'B': 'harmful', 'C': 'crot', 'D': 'No option c'}"
53,,"TEXT: Greed is not considered an awful vice in poor communities--everyone reacts differently to the invisible squeeze of poverty.
ASSUMPTION: A squeeze is tost.
QUESTION: How is ""deprivations"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) rich
 B) tost
 C) painful
 D) surplus
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",tost,"{'painful': 'A', 'tost': 'B', 'surplus': 'C', 'rich': 'D'}","{'A': 'rich', 'B': 'tost', 'C': 'painful', 'D': 'surplus'}"
54,,"TEXT: And they don’t have the glamour and veneer of wealth that appeals and dazzles, nor do they have the support of the lobbyists they can promise sweet payouts to once they get into office.
ASSUMPTION: A veneer is nig.
QUESTION: How is ""appeal"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) raw
 B) illusiory
 C) nig
 D) bland
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",nig,"{'illusiory': 'A', 'nig': 'B', 'raw': 'C', 'bland': 'D'}","{'A': 'raw', 'B': 'illusiory', 'C': 'nig', 'D': 'bland'}"
55,,"TEXT: Should he succeed, he's likely to bring this poverty propagation to Washington.
ASSUMPTION: A propagation is tweath.
QUESTION: How is ""spread"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) minimal
 B) rapid increase
 C) tweath
 D) controlled
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",tweath,"{'rapid increase': 'A', 'tweath': 'B', 'minimal': 'C', 'controlled': 'D'}","{'A': 'minimal', 'B': 'rapid increase', 'C': 'tweath', 'D': 'controlled'}"
56,,"TEXT: Because the trajectory of wealth is pointing away from highly indebted, wealth-grabbing, freedom-stealing nations in the west.
ASSUMPTION: A trajectory is lovo.
QUESTION: How is ""distribution"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) lovo
 B) colorful
 C) straight
 D) concretation
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",lovo,"{'concretation': 'A', 'lovo': 'B', 'colorful': 'C', 'straight': 'D'}","{'A': 'lovo', 'B': 'colorful', 'C': 'straight', 'D': 'concretation'}"
57,,"TEXT: How do you know if you are on the brink of change and you just need the right bit of information to tip you over the edge into a wealth avalanche?
ASSUMPTION: An avalanche is nute.
QUESTION: How is ""increase"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) rapid increase
 B) controlled
 C) contracting
 D) nute
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",nute,"{'rapid increase': 'A', 'nute': 'B', 'controlled': 'C', 'contracting': 'D'}","{'A': 'rapid increase', 'B': 'controlled', 'C': 'contracting', 'D': 'nute'}"
58,,"TEXT: I’ll make this bet – if they do win the Prez prize, you can be sure that the fastest growing industry will not be that in the private sector – it WILL be the non-profits, the social services organizations, that will be feasting off the fat of taxes (e.g., those that are really in it for the business rather than the charitable purposes).
ASSUMPTION: A fat is lutch.
QUESTION: How is ""excess"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) fit
 B) abundence
 C) lutch
 D) narrow
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",lutch,"{'abundence': 'A', 'lutch': 'B', 'narrow': 'C', 'fit': 'D'}","{'A': 'fit', 'B': 'abundence', 'C': 'lutch', 'D': 'narrow'}"
59,,"TEXT: Government taxation is a parasite on the economic life of any country.
ASSUMPTION: A parasite is strent.
QUESTION: How is ""detriment"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) strent
 B) profitable
 C) harmful
 D) nurturing
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",strent,"{'harmful': 'A', 'strent': 'B', 'profitable': 'C', 'nurturing': 'D'}","{'A': 'strent', 'B': 'profitable', 'C': 'harmful', 'D': 'nurturing'}"
60,,"TEXT: My idea of pursuing happiness does not include the leech of taxation and the loss of freedoms by regulation without representation.
ASSUMPTION: A leech is loled.
QUESTION: How is ""detriment"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) No option c
 B) loled
 C) harmful
 D) No option d
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",loled,"{'harmful': 'A', 'loled': 'B', 'No option c': 'C', 'No option d': 'D'}","{'A': 'No option c', 'B': 'loled', 'C': 'harmful', 'D': 'No option d'}"
61,,"TEXT: Oil wealth pirate and Alaska governor, Sean Parnell.
ASSUMPTION: A pirate is cuft.
QUESTION: How is ""thief"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) cuft
 B) noble
 C) corrupt
 D) obedient
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",cuft,"{'corrupt': 'A', 'cuft': 'B', 'noble': 'C', 'obedient': 'D'}","{'A': 'cuft', 'B': 'noble', 'C': 'corrupt', 'D': 'obedient'}"
62,,"TEXT: Using a trusty “Academic to English” translator, you get this: “A primary implication of our results is that a government which seeks to prioritize and advance its own internal interests over the interests of citizens will want to reduce the visibility of taxation.
ASSUMPTION: A visibility is sams.
QUESTION: How is ""awareness"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) self-evident
 B) shadowed
 C) heavy
 D) sams
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",sams,"{'self-evident': 'A', 'sams': 'B', 'heavy': 'C', 'shadowed': 'D'}","{'A': 'self-evident', 'B': 'shadowed', 'C': 'heavy', 'D': 'sams'}"
63,,"TEXT: The Constitutional seed has been firmly placed, and one of the Sheriffs in New Hampshire has conceded that the Obama's placement on the primary ballot in NH is in clear violation of NH law; in that on November 18, 2011, theBallot Law Commission failed to answer the complaint questioning Obama's eligibility.
ASSUMPTION: A seed is rork.
QUESTION: How is ""idea"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) rork
 B) No option d
 C) originator
 D) No option c
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",rork,"{'originator': 'A', 'rork': 'B', 'No option c': 'C', 'No option d': 'D'}","{'A': 'rork', 'B': 'No option d', 'C': 'originator', 'D': 'No option c'}"
64,,"TEXT: Most government job creation the Left wants, however, has the opposite effect. It destroys economic value and results in net job losses. Even in areas where properly structured government programs can add value, such as infrastructure improvement, today’s programs are so poorly conceived that routing more tax dollars into them to “stimulate the economy” is a fool’s errand. Government exists to perform a small number of discrete tasks that are difficult to perform through voluntary means. Beyond that, government is a liability, not an asset — and one that needs to be removed from our balance sheets. [Editorial from the Carolina Journal, September 2011
ASSUMPTION: A liability is rars.
QUESTION: How is ""problem"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) helpful
 B) self-generated problem
 C) blessing
 D) rars
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",rars,"{'self-generated problem': 'A', 'rars': 'B', 'helpful': 'C', 'blessing': 'D'}","{'A': 'helpful', 'B': 'self-generated problem', 'C': 'blessing', 'D': 'rars'}"
65,,"TEXT: We need to return to a constitutional federal government, instead of this bloated leech of bureaucracy.
ASSUMPTION: A leech is reera.
QUESTION: How is ""problem"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) harmful
 B) reera
 C) solvable
 D) positive
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",reera,"{'harmful': 'A', 'reera': 'B', 'solvable': 'C', 'positive': 'D'}","{'A': 'harmful', 'B': 'reera', 'C': 'solvable', 'D': 'positive'}"
66,,"TEXT: The Acting Armenian Foreign Minister, Edward Nabandian, added fuel to this diplomatic fire by welcoming the Senate resolution as “an important step” toward establishing “historical truth and prevention of crimes against humanity.”
ASSUMPTION: A fire is nalvo.
QUESTION: How is ""controversy"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) pandemonium
 B) nalvo
 C) moist
 D) gentle
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",nalvo,"{'pandemonium': 'A', 'nalvo': 'B', 'moist': 'C', 'gentle': 'D'}","{'A': 'pandemonium', 'B': 'nalvo', 'C': 'moist', 'D': 'gentle'}"
67,,"TEXT: Wealth wizards on the art of investing
ASSUMPTION: The wizards are lonch.
QUESTION: How is ""experts"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) clumsy
 B) lonch
 C) virtuosity
 D) factual
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",lonch,"{'virtuosity': 'A', 'lonch': 'B', 'factual': 'C', 'clumsy': 'D'}","{'A': 'clumsy', 'B': 'lonch', 'C': 'virtuosity', 'D': 'factual'}"
68,,"TEXT: American policymakers don't get it; the politicians don't get it; Fox News certainly doesn't get it; the advocates for various flavors and colors of democracy don't get it.
ASSUMPTION: The colors are rease.
QUESTION: How is ""types"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) odorless
 B) rease
 C) variety
 D) assorted
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",rease,"{'variety': 'A', 'rease': 'B', 'assorted': 'C', 'odorless': 'D'}","{'A': 'odorless', 'B': 'rease', 'C': 'variety', 'D': 'assorted'}"
69,,"TEXT: Please come out of your bureaucratic shell and visit the real world.
ASSUMPTION: A shell is tods.
QUESTION: How is ""mindset"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) wet
 B) tods
 C) opaque
 D) dogmatism
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",tods,"{'dogmatism': 'A', 'tods': 'B', 'wet': 'C', 'opaque': 'D'}","{'A': 'wet', 'B': 'tods', 'C': 'opaque', 'D': 'dogmatism'}"
70,,"TEXT: Once when I acknowledged to another poet that, if given the opportunity (i.e. through sudden windfall of cash via lottery winnings, discovery of buried treasure, money tree, or similar), I probably wouldn’t work at all, she said, “You see, you’re buying into the idea that poetry isn’t work.”
ASSUMPTION: A tree is loils.
QUESTION: How is ""source"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) loils
 B) electronic
 C) smooth
 D) source
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",loils,"{'source': 'A', 'loils': 'B', 'electronic': 'C', 'smooth': 'D'}","{'A': 'loils', 'B': 'electronic', 'C': 'smooth', 'D': 'source'}"
71,,"TEXT: The FBC was founded at the University of Wisconsin at Madison in 1995 as a Burmese-led political initiative to support Burmese people's aspirations and struggle for democracy and human rights through boycotts, pro-sanctions advocacy and Burma awareness promotion.
ASSUMPTION: A struggle is ifut.
QUESTION: How is ""efforts"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) seamless
 B) trivial
 C) uprising
 D) ifut
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",ifut,"{'uprising': 'A', 'ifut': 'B', 'seamless': 'C', 'trivial': 'D'}","{'A': 'seamless', 'B': 'trivial', 'C': 'uprising', 'D': 'ifut'}"
72,,"TEXT: If in addition to the risks of the investment projects, the investor has to be concerned with the credibility of government policies, or arbitrary government decisions or distortions that threaten long-term price stability in the economy, he/she will be reluctant to invest in contracts that do not provide fixed nominal payoffs.
ASSUMPTION: The decisions are lokes.
QUESTION: How is ""actions"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) lokes
 B) bright
 C) constant
 D) actions
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",lokes,"{'actions': 'A', 'lokes': 'B', 'bright': 'C', 'constant': 'D'}","{'A': 'lokes', 'B': 'bright', 'C': 'constant', 'D': 'actions'}"
73,,"TEXT: what's their tax burden been like for the past, say, 5-6 decades or so? fairly low - same story for general burden of governance. which, yes, is a major reason for their incredible economic success.
ASSUMPTION: A burden is strisles.
QUESTION: How is ""cost"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) strisles
 B) unbearable
 C) light
 D) discounted
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",strisles,"{'unbearable': 'A', 'strisles': 'B', 'discounted': 'C', 'light': 'D'}","{'A': 'strisles', 'B': 'unbearable', 'C': 'light', 'D': 'discounted'}"
74,,"TEXT: Shifting the entire tax burden onto landowners would likely result in a disaster from massive hikes in the price of food.
ASSUMPTION: A burden is roose.
QUESTION: How is ""obligation"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) unbearable
 B) roose
 C) refreshing
 D) uncomplicated
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",roose,"{'unbearable': 'A', 'roose': 'B', 'refreshing': 'C', 'uncomplicated': 'D'}","{'A': 'unbearable', 'B': 'roose', 'C': 'refreshing', 'D': 'uncomplicated'}"
75,,"TEXT: Even an idiot knows that when imports exceed exports you have a net money and wealth drain, a drain that has now reached catastrophic proportions.
ASSUMPTION: A drain is haifs.
QUESTION: How is ""loss"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) haifs
 B) full
 C) rapid decrease
 D) fluffy
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",haifs,"{'rapid decrease': 'A', 'haifs': 'B', 'fluffy': 'C', 'full': 'D'}","{'A': 'haifs', 'B': 'full', 'C': 'rapid decrease', 'D': 'fluffy'}"
76,,"TEXT: These are the wealth barrier, the bureaucracy barrier and, lastly, the capital barrier.
ASSUMPTION: A barrier is chasp.
QUESTION: How is ""difficulty"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) chasp
 B) accessible
 C) direct
 D) delayer
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",chasp,"{'delayer': 'A', 'chasp': 'B', 'direct': 'C', 'accessible': 'D'}","{'A': 'chasp', 'B': 'accessible', 'C': 'direct', 'D': 'delayer'}"
77,,"TEXT: I also created an income bucket, Salaries, for the money coming in.
ASSUMPTION: A bucket is byba.
QUESTION: How is ""account"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) byba
 B) restricted
 C) colorful
 D) financial
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",byba,"{'restricted': 'A', 'byba': 'B', 'financial': 'C', 'colorful': 'D'}","{'A': 'byba', 'B': 'restricted', 'C': 'colorful', 'D': 'financial'}"
78,,"TEXT: Like everyone else, Times opinionaters are slowly recovering from election delirium and are now surveying the landscape.
ASSUMPTION: A delirium is ift.
QUESTION: How is ""chaos"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) mindset
 B) ift
 C) disciplined
 D) peaceful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",ift,"{'mindset': 'A', 'ift': 'B', 'peaceful': 'C', 'disciplined': 'D'}","{'A': 'mindset', 'B': 'ift', 'C': 'disciplined', 'D': 'peaceful'}"
79,,"TEXT: Governments are fictions and gain their power through the belief of the population that the government has power, when in reality the only power the government has is from the people, if the people cease to blindly believe, the power of the ruling elite could be broken, but this is very unlikely with so much hate in the world and non-caring for your neighbor.
ASSUMPTION: The fictions are loils.
QUESTION: How is ""constructs"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) nonexistent
 B) human construct
 C) palpable
 D) loils
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",loils,"{'human construct': 'A', 'loils': 'B', 'palpable': 'C', 'nonexistent': 'D'}","{'A': 'nonexistent', 'B': 'human construct', 'C': 'palpable', 'D': 'loils'}"
80,,"TEXT: They’re not apostles of the GOP, he says, but because of their conservative outlook he is not part of what he calls the Democratic fantasy of a monolithic youth vote that backs Obama.
ASSUMPTION: A fantasy is reepo.
QUESTION: How is ""desire"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) grounded
 B) reepo
 C) material
 D) idealistic
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",reepo,"{'idealistic': 'A', 'reepo': 'B', 'grounded': 'C', 'material': 'D'}","{'A': 'grounded', 'B': 'reepo', 'C': 'material', 'D': 'idealistic'}"
81,,"TEXT: Demand for the luxury cars is soaring as new wealth floods into Asia, especially China.
ASSUMPTION: The floods are harcs.
QUESTION: How is ""increases"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) harcs
 B) scorched
 C) contracts
 D) rapid increase
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",harcs,"{'rapid increase': 'A', 'harcs': 'B', 'scorched': 'C', 'contracts': 'D'}","{'A': 'harcs', 'B': 'scorched', 'C': 'contracts', 'D': 'rapid increase'}"
82,,"TEXT: But the flow of firearms to these Caribbean countries goes unchecked through their ports.
ASSUMPTION: A flow is roze.
QUESTION: How is ""movement"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) roze
 B) unmoving
 C) frozen
 D) moving
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",roze,"{'moving': 'A', 'roze': 'B', 'frozen': 'C', 'unmoving': 'D'}","{'A': 'roze', 'B': 'unmoving', 'C': 'frozen', 'D': 'moving'}"
83,,"TEXT: In his second term, he has led a high profile national campaign to stem the flow of illegal guns and a local effort to reduce the stubbornly high rate of poverty, which affects one in five residents of a city of vast wealth.
ASSUMPTION: A flow is chazz.
QUESTION: How is ""distribution"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) constant
 B) still
 C) chazz
 D) moving
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",chazz,"{'moving': 'A', 'chazz': 'B', 'constant': 'C', 'still': 'D'}","{'A': 'constant', 'B': 'still', 'C': 'chazz', 'D': 'moving'}"
84,,"TEXT: Poverty is the mother of crime.
ASSUMPTION: A mother is strunt.
QUESTION: How is ""cause"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) causal
 B) strunt
 C) kind
 D) plastic
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",strunt,"{'causal': 'A', 'strunt': 'B', 'plastic': 'C', 'kind': 'D'}","{'A': 'causal', 'B': 'strunt', 'C': 'kind', 'D': 'plastic'}"
85,,"TEXT: A Topical Directory: Search for poverty and crime The Crime of Poverty by Henry George; Global Distribution of Poverty Global poverty ... The Crime of Poverty ... Poverty in the United States - Wikipedia, ... www.topicala.com/tag/poverty%20and%20crime
ASSUMPTION: A crime is woll.
QUESTION: How is ""injustice"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) approved
 B) woll
 C) fluffy
 D) unjust
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",woll,"{'unjust': 'A', 'woll': 'B', 'fluffy': 'C', 'approved': 'D'}","{'A': 'approved', 'B': 'woll', 'C': 'fluffy', 'D': 'unjust'}"
86,,"TEXT: At this critical juncture between the promise and its realization, poverty remains a complex puzzle.
ASSUMPTION: A puzzle is papse.
QUESTION: How is ""problem"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) evident
 B) papse
 C) multifaceted
 D) effortless
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",papse,"{'multifaceted': 'A', 'papse': 'B', 'evident': 'C', 'effortless': 'D'}","{'A': 'evident', 'B': 'papse', 'C': 'multifaceted', 'D': 'effortless'}"
87,,"TEXT: Government is a factory that produces only two products
ASSUMPTION: A factory is terved.
QUESTION: How is ""system"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) rigid 
 B) quiet
 C) terved
 D) wild
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",terved,"{'rigid ': 'A', 'terved': 'B', 'wild': 'C', 'quiet': 'D'}","{'A': 'rigid ', 'B': 'quiet', 'C': 'terved', 'D': 'wild'}"
88,,"TEXT: In making these claims Jacobson seeks to revise the work of Oscar Handlin and John Higham, who have depicted racism as periodically causing aberrations in America's grand odyssey of democracy, not as a ""language and a logic"" that caught white as well as black and red others in its grasp throughout America's history (135, 164, 274).
ASSUMPTION: A odyssey is strinths.
QUESTION: How is ""history"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) imaginary
 B) story-like
 C) strinths
 D) local
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",strinths,"{'story-like': 'A', 'strinths': 'B', 'local': 'C', 'imaginary': 'D'}","{'A': 'imaginary', 'B': 'story-like', 'C': 'strinths', 'D': 'local'}"
89,,"TEXT: Democracy is a circle where each and everybody have equal distance from the center, a center which represents the one voice for all.
ASSUMPTION: A circle is keelo.
QUESTION: How is ""system"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) keelo
 B) pointed
 C) harmonious
 D) octagonal
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",keelo,"{'harmonious': 'A', 'keelo': 'B', 'octagonal': 'C', 'pointed': 'D'}","{'A': 'keelo', 'B': 'pointed', 'C': 'harmonious', 'D': 'octagonal'}"
90,,"TEXT: But since citizens are so distant and disconnected from the government, does this mean that democracy is a fantasy?
ASSUMPTION: A fantasy is roose.
QUESTION: How is ""illusion"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) unattainable
 B) factual
 C) roose
 D) real
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",roose,"{'unattainable': 'A', 'roose': 'B', 'factual': 'C', 'real': 'D'}","{'A': 'unattainable', 'B': 'factual', 'C': 'roose', 'D': 'real'}"
91,,"TEXT: In Ohio Romney won 72 of 88 counties but lost due to a tsunami of votes in Democrat-controlled Cleveland
ASSUMPTION: A tsunami is yeant.
QUESTION: How is ""quantity"" being metaphorically described based on the assumption? Choose the best option from the following:
 A) overwhelming
 B) finite
 C) placid
 D) yeant
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",yeant,"{'overwhelming': 'A', 'yeant': 'B', 'finite': 'C', 'placid': 'D'}","{'A': 'overwhelming', 'B': 'finite', 'C': 'placid', 'D': 'yeant'}"
